eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
UGM-2017DA-BA018-DRY,UGM-2017DA-BA018-DRY-VE001,HumanObservation,2016-05-22/06-4,Animalia,Fejervarya cancrivora,species,Katak hijau,-7.12022222 | 110.08666667,110.08666667 | 110.08666667,WGS84,ID,4,4,individuals,present,Iskandar (2008) | Kusrini (2013),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE062,HumanObservation,2015-07/10,Animalia,Aethopyga siparaja,species,Burung madu sepah raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE063,HumanObservation,2015-07/10,Animalia,Anthreptes singalensis,species,Burung madu belukar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE064,HumanObservation,2015-07/10,Animalia,Arachnothera longirostra,species,Pijantung kecil,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE065,HumanObservation,2015-07/10,Animalia,Arachnothetera chysogenys,species,Pijantung telinga kuning,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE066,HumanObservation,2015-07/10,Animalia,Argusianus argus,species,Kuau raja,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE067,HumanObservation,2015-07/10,Animalia,Meiglyptes tukki,species,Caladi badok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE068,HumanObservation,2015-07/10,Animalia,Celeus brachyurus,species,Pelatuk kijang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE069,HumanObservation,2015-07/10,Animalia,Reinwardtipicus validus,species,Pelatuk kundang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE070,HumanObservation,2015-07/10,Animalia,Picus minaceus,species,Pelatuk merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE071,HumanObservation,2015-07/10,Animalia,Pitta sordida,species,Paok hijau,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE072,HumanObservation,2015-07/10,Animalia,Loriculus galgulus,species,Serendit melayu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,11,11,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE073,HumanObservation,2015-07/10,Animalia,Ixos malaccensis,species,Brinji bergaris,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE074,HumanObservation,2015-07/10,Animalia,Tricholestes criniger,species,Brinji rambut tunggur,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,6,6,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE075,HumanObservation,2015-07/10,Animalia,Pycnonotus articeps,species,Cucak kurincang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE076,HumanObservation,2015-07/10,Animalia,Pycnonotus melanoleucos,species,Cucak sakit tubuh,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE077,HumanObservation,2015-07/10,Animalia,Alohoxius bres,species,Empuloh janggut,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE078,HumanObservation,2015-07/10,Animalia,Sertonis crininger,species,Empuloh paruh kait,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,1,1,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE079,HumanObservation,2015-07/10,Animalia,Pycnonotus giovier,species,Merbah cerucuk,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE080,HumanObservation,2015-07/10,Animalia,Pycnonotus simplex,species,Merbah corok corok,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE081,HumanObservation,2015-07/10,Animalia,Pycnonotus brunneus,species,Merbah mata merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,37,37,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE082,HumanObservation,2015-07/10,Animalia,Pycnonotus plumosus,species,Merbah belukar,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE083,HumanObservation,2015-07/10,Animalia,Amaurornis phoenicurus,species,Kareo padi,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE084,HumanObservation,2015-07/10,Animalia,Porzana cinerea,species,Tikusan alis putih,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE085,HumanObservation,2015-07/10,Animalia,Rhipidura javanica,species,Kipasan belang,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,8,8,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE086,HumanObservation,2015-07/10,Animalia,Rhipidura perlata,species,Kipasan mutiara,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE087,HumanObservation,2015-07/10,Animalia,Tringa hypoleucos,species,Trinil pantai,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE088,HumanObservation,2015-07/10,Animalia,Gracula religiosa,species,Tiong emas,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE089,HumanObservation,2015-07/10,Animalia,Orthotomus ruficeps,species,Cinenen kelabu,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE090,HumanObservation,2015-07/10,Animalia,Orthotomus sericeus,species,Cinenen merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,9,9,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE091,HumanObservation,2015-07/10,Animalia,Prinia flaviventris,species,Perenjak rawa,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,5,5,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE092,HumanObservation,2015-07/10,Animalia,Malacocincla sepiarium,species,Asi topi sisik,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE093,HumanObservation,2015-07/10,Animalia,Malacocincla sepiarium,species,Pelanduk semak,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,12,12,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE094,HumanObservation,2015-07/10,Animalia,Pellorneum capistratum,species,Pelanduk topi hitam,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,3,3,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE095,HumanObservation,2015-07/10,Animalia,Stachyris erythroptera,species,Tepus merbah sampah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,23,23,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE096,HumanObservation,2015-07/10,Animalia,Stachyris musculata,species,Tepus tunggir merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,7,7,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE097,HumanObservation,2015-07/10,Animalia,Harpactes kasumba,species,Luntur kasumba,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE098,HumanObservation,2015-07/10,Animalia,Haemototyx sanguiceps,species,Puyuh kepala merah,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,2,2,individuals,present,MacKinnon et al. (2010),
UGM-2016BA-BA020-HPT,UGM-2016BA-BA020-HPT-VE099,HumanObservation,2015-07/10,Animalia,Rollulus rouloul,species,Puyung sengayan,1.388 / 0.89,111.91805556 / 113.32138889,WGS84,ID,4,4,individuals,present,MacKinnon et al. (2010),
